age,sex,prev,disability_rate,i,i_apc,f,f_apc,r,r_apc,income_first,income,expenditure_rate_first,expenditure_rate
72,male,0.021577739000000002,0.0362985088474747,0.0018584155436977261,-0.02961631416760253,0.0017951365245477734,-0.00835101952638223,0.10891516306023447,0.0048685082403576215,0.0,0.0,0.0,0.0
73,female,0.027912374599999998,0.0360138753655162,0.0025946242110288583,-0.016628951333548785,0.002185401226008707,-0.0084949449156378,0.10088179884854116,0.004124607230488263,0.0,0.0,0.0,0.0
73,male,0.021720446,0.03616300917577843,0.0018387682656544986,-0.02795543711586359,0.0019430809788837634,-0.00839319844352271,0.10865826927941019,0.004724760147932822,0.0,0.0,0.0,0.0
74,female,0.028232200199999998,0.035906573090963,0.002535058261276241,-0.015066501368238306,0.0023850000192639866,-0.008642335018099287,0.10061436993582686,0.003679162975726902,0.0,0.0,0.0,0.0
74,male,0.021863153000000003,0.03602927839365163,0.0018074482203771333,-0.026291601736941873,0.0021130025825519916,-0.008435376947703296,0.10840198142352644,0.004581073523988557,0.0,0.0,0.0,0.0
75,female,0.028552025800000002,0.035801674709890464,0.002475699436816655,-0.013501510711017748,0.002580291942343299,-0.008789725055829548,0.10034764995400129,0.003233967697487612,0.0,0.0,0.0,0.0
75,male,0.02200586,0.0358972820875894,0.0017761659145387617,-0.024624802869383112,0.0022806011875551656,-0.008477555039481326,0.10814629806340888,0.004437448353268903,0.0,0.0,0.0,0.0
76,female,0.0288718514,0.03569910033549148,0.0024204421991231542,-0.012068473589457467,0.002768030616377892,-0.008830602759787693,0.09959925449478538,0.0031925166105748123,0.0,0.0,0.0,0.0
76,male,0.022148567000000004,0.035766986731015145,0.0017442818804658115,-0.0229591976178287,0.0024469329371038582,-0.008585093352821292,0.10800991633675588,0.004306371457998066,0.0,0.0,0.0,0.0
77,female,0.029191677,0.03559877358193571,0.0023652070833284173,-0.01063288760145339,0.0029512909970081116,-0.008871480398844864,0.09885644058894238,0.0031513142520729876,0.0,0.0,0.0,0.0
77,male,0.022291274,0.03563835965589046,0.001712458618754228,-0.02129061852787075,0.0026111669620355834,-0.008692631253564412,0.10787370659910411,0.004175355985512524,0.0,0.0,0.0,0.0
78,female,0.0294032346,0.03546763185027269,0.002418615845103135,-0.009194748650014326,0.0032438639439453503,-0.008912357973267405,0.09811916660908532,0.0031103604984109934,0.0,0.0,0.0,0.0
78,male,0.0224153336,0.03552711060253861,0.0017597136228870382,-0.01961906041125767,0.002806436229877774,-0.00880016874195826,0.10773766863359426,0.004044401920249738,0.0,0.0,0.0,0.0
79,female,0.0296147922,0.0353383637788956,0.0025249335724105,-0.00775405263164151,0.0035924150550382954,-0.008953235482647084,0.09738739123830702,0.003069655225692818,0.0,0.0,0.0,0.0
79,male,0.0225393932,0.035417086206207184,0.0018467683479706774,-0.017944518070119875,0.003018900532142915,-0.008907705817420645,0.10760180222356601,0.003913509247438633,0.0,0.0,0.0,0.0
80,female,0.0298263498,0.035210929498318964,0.0026312084456790413,-0.006310795435908613,0.0039355205558608015,-0.008994112927433436,0.09666107346783255,0.0030291983101432547,0.0,0.0,0.0,0.0
80,male,0.0226634528,0.035308266355601386,0.0019336507985157887,-0.01626698629809147,0.003229129869095671,-0.009015242480648786,0.10746610715270978,0.003782677951469249,0.0,0.0,0.0,0.0
81,female,0.030037907399999998,0.035085290262263744,0.0027374404778440775,-0.006281767526567725,0.004273294441051741,-0.00853694222237501,0.09425103927112802,0.003014748360129694,0.0,0.0,0.0,0.0
81,male,0.0227875124,0.035200631377385445,0.002020361228531228,-0.016465977335353352,0.0034371605867799518,-0.008923124161626873,0.10572523240175138,0.0037087482686776942,0.0,0.0,0.0,0.0
82,female,0.030249465,0.034961408408380114,0.0028436296818374588,-0.006252706413676484,0.004605847559400219,-0.008079512705330187,0.09190109404944043,0.0030005215303378786,0.0,0.0,0.0,0.0
82,male,0.022911572,0.035094162024325526,0.0021068998916934875,-0.01666494236853202,0.0036430282477076205,-0.008830973273475675,0.10401255858761252,0.0036348549892158332,0.0,0.0,0.0,0.0
83,female,0.0312731892,0.03479789518876444,0.003054980102763903,-0.00622361209104073,0.004947832030252017,-0.007621824243611329,0.0896097396145223,0.0029865177154781352,0.0,0.0,0.0,0.0
83,male,0.023706273800000004,0.03493268098506481,0.0022693662380752736,-0.016863881402138303,0.004040093741477082,-0.008738789810846255,0.1023276288751104,0.0035609981063118466,0.0,0.0,0.0,0.0
84,female,0.0322969134,0.03464474781667526,0.0033174811487429773,-0.006194484552592434,0.005277036489404631,-0.007163876704941462,0.08737551513220203,0.0029727368102867857,0.0,0.0,0.0,0.0
84,male,0.024500975600000002,0.03478167538765272,0.0024698370343327163,-0.017062794440172002,0.004510920878789329,-0.00864657376712423,0.10066999382947187,0.0034871776128990546,0.0,0.0,0.0,0.0
85,female,0.0333206376,0.034501010869011695,0.003579876504987705,-0.0061653237924742775,0.005585273309733971,-0.006705669956990115,0.0851969961910305,0.0029591787094366334,0.0,0.0,0.0,0.0
85,male,0.0252956774,0.03464015792674522,0.0026699128259378255,-0.01726168148716327,0.004952061715353281,-0.008554325137113763,0.09903921129644394,0.003413393502159698,0.0,0.0,0.0,0.0
86,female,0.034344361799999994,0.03436584283828504,0.003842166203388279,-0.0061361298042197695,0.005874418345016327,-0.0062472038668096325,0.0830727938941744,0.002945843307800999,0.0,0.0,0.0,0.0
86,male,0.026090379199999996,0.03450726158859355,0.002869594194471945,-0.017460542546676814,0.005366256827537665,-0.008462043914239551,0.0974348462843649,0.003339645766973017,0.0,0.0,0.0,0.0
87,female,0.035368086,0.03423849964626302,0.004104350275826339,-0.006106902582181758,0.006146130192582381,-0.005788478302244391,0.08100155397391941,0.0029327305001307378,0.0,0.0,0.0,0.0
87,male,0.026885081,0.03438222187242061,0.003068881720755977,-0.017659377623759038,0.005755919472292192,-0.008369730092924618,0.09585647084809673,0.0032659344006660245,0.0,0.0,0.0,0.0
88,female,0.0370840714,0.03407213373017074,0.004357249829585222,-0.006077642120075381,0.00658035541478247,-0.005329493129984698,0.07898195592828611,0.0029198401814972234,0.0,0.0,0.0,0.0
88,male,0.0282493914,0.03423259929061693,0.0032599551849519684,-0.01785818672194523,0.006077335800312645,-0.008277383667266013,0.09430366397495688,0.0031922593961133073,0.0,0.0,0.0,0.0
89,female,0.038800056799999996,0.033920483332900694,0.004605882327787289,-0.00604834841154428,0.00707609436680856,-0.0048702482176831985,0.07701271217916754,0.0029071722464872234,0.0,0.0,0.0,0.0
89,male,0.029613701800000003,0.034096763005832656,0.003447282424936271,-0.018056969845790746,0.006357720429871461,-0.008185004631276969,0.0927760114723594,0.003118620746194782,0.0,0.0,0.0,0.0
90,female,0.0405160422,0.03378167870503403,0.004854414660912781,-0.006019021451050663,0.007528251824001301,-0.004410743432487161,0.07509256725138824,0.002894726590427028,0.0,0.0,0.0,0.0
90,male,0.030978012200000002,0.033972891520780014,0.003634239464415043,-0.018255726999431163,0.006613019500035379,-0.008092592979038565,0.09127310585730836,0.003045018444382783,0.0,0.0,0.0,0.0
91,female,0.0422320276,0.03365415398620358,0.00510990368203925,-0.00604896030185696,0.007928004581426543,-0.005383749331697999,0.07567371260127713,0.002940101472603161,0.0,0.0,0.0,0.0
91,male,0.0323423226,0.03385947068625182,0.003845587628589961,-0.018069133825456822,0.006827477610339861,-0.009051441316508093,0.09060216440606932,0.0023793211217614492,0.0,0.0,0.0,0.0
92,female,0.043948013,0.03353658787713565,0.005365989678719873,-0.006078872984792613,0.008292724456484405,-0.006356069826266344,0.076259355465759,0.0029856707034858756,0.0,0.0,0.0,0.0
92,male,0.033706633,0.033755231499983995,0.004059148531322728,-0.017882538268904236,0.007021673689117384,-0.010009791349195739,0.08993615499286899,0.0017136253518320885,0.0,0.0,0.0,0.0
93,female,0.0460415402,0.033379292120205836,0.005606621303638845,-0.00610875950397843,0.008477482404248475,-0.007327705484687569,0.07684953065135827,0.0030314343687581754,0.0,0.0,0.0,0.0
93,male,0.0354378044,0.033598379475225044,0.004260968843094068,-0.017695940330107914,0.007254209499654292,-0.010967643429916615,0.08927504136270933,0.0010479311342295487,0.0,0.0,0.0,0.0
94,female,0.048135067399999995,0.033235678818224736,0.005840320483319847,-0.00613861986390904,0.008561907518623298,-0.008298656875900456,0.07744427323392747,0.0030773925544490214,0.0,0.0,0.0,0.0
94,male,0.0371689758,0.03345613843898276,0.0044580180599593615,-0.017509340008870347,0.007494643281359056,-0.011924997912049935,0.08861878752704314,0.0003822384693883802,0.0,0.0,0.0,0.0
95,female,0.0502285946,0.03310403711753464,0.006074564096264146,-0.006168454068236745,0.008636895959702996,-0.009268924567668282,0.07804361856080755,0.003123545346464034,0.0,0.0,0.0,0.0
95,male,0.0389001472,0.03332655769487679,0.004657103968260808,-0.017322737305860557,0.007710237192067649,-0.012881855148570345,0.08796735776192584,-0.0002834526428956018,0.0,0.0,0.0,0.0
96,female,0.0523221218,0.03298292998507564,0.0063093531027708085,-0.006198262122063796,0.008703603258843794,-0.010238509127493096,0.07864760225287722,0.0031698928306373338,0.0,0.0,0.0,0.0
96,male,0.0406313186,0.033208018998428464,0.004858243000125883,-0.017136132220700068,0.00790424846174194,-0.013838215491837216,0.08732071660598169,-0.0009491422024388669,0.0,0.0,0.0,0.0
97,female,0.054415649,0.032871141535038936,0.006544688464648124,-0.0062280440288781805,0.008763004907060805,-0.011207411122856736,0.07925626020667656,0.0032164350932639973,0.0,0.0,0.0,0.0
97,male,0.042362489999999996,0.03309916862771759,0.005061451706766576,-0.016949524753715285,0.008079390025911251,-0.014794079294703177,0.08667882885850627,-0.0016148302090439053,0.0,0.0,0.0,0.0
98,female,0.054415649,0.032871141535038936,0.006544688464648124,-0.0062280440288781805,0.008763004907060805,-0.011207411122856736,0.07925626020667656,0.0032164350932639973,0.0,0.0,0.0,0.0
98,male,0.042362489999999996,0.03309916862771759,0.005061451706766576,-0.016949524753715285,0.008079390025911251,-0.014794079294703177,0.08667882885850627,-0.0016148302090439053,0.0,0.0,0.0,0.0
99,female,0.054415649,0.032871141535038936,0.006544688464648124,-0.0062280440288781805,0.008763004907060805,-0.011207411122856736,0.07925626020667656,0.0032164350932639973,0.0,0.0,0.0,0.0
99,male,0.042362489999999996,0.03309916862771759,0.005061451706766576,-0.016949524753715285,0.008079390025911251,-0.014794079294703177,0.08667882885850627,-0.0016148302090439053,0.0,0.0,0.0,0.0
100,female,0.054415649,0.032871141535038936,0.006544688464648124,-0.0062280440288781805,0.008763004907060805,-0.011207411122856736,0.07925626020667656,0.0032164350932639973,0.0,0.0,0.0,0.0
100,male,0.042362489999999996,0.03309916862771759,0.005061451706766576,-0.016949524753715285,0.008079390025911251,-0.014794079294703177,0.08667882885850627,-0.0016148302090439053,0.0,0.0,0.0,0.0
101,female,0.054415649,0.032871141535038936,0.006544688464648124,-0.0062280440288781805,0.008763004907060805,-0.011207411122856736,0.07925626020667656,0.0032164350932639973,0.0,0.0,0.0,0.0
101,male,0.042362489999999996,0.03309916862771759,0.005061451706766576,-0.016949524753715285,0.008079390025911251,-0.014794079294703177,0.08667882885850627,-0.0016148302090439053,0.0,0.0,0.0,0.0
102,female,0.054415649,0.032871141535038936,0.006544688464648124,-0.0062280440288781805,0.008763004907060805,-0.011207411122856736,0.07925626020667656,0.0032164350932639973,0.0,0.0,0.0,0.0
102,male,0.042362489999999996,0.03309916862771759,0.005061451706766576,-0.016949524753715285,0.008079390025911251,-0.014794079294703177,0.08667882885850627,-0.0016148302090439053,0.0,0.0,0.0,0.0
103,female,0.054415649,0.032871141535038936,0.006544688464648124,-0.0062280440288781805,0.008763004907060805,-0.011207411122856736,0.07925626020667656,0.0032164350932639973,0.0,0.0,0.0,0.0
103,male,0.042362489999999996,0.03309916862771759,0.005061451706766576,-0.016949524753715285,0.008079390025911251,-0.014794079294703177,0.08667882885850627,-0.0016148302090439053,0.0,0.0,0.0,0.0
104,female,0.054415649,0.032871141535038936,0.006544688464648124,-0.0062280440288781805,0.008763004907060805,-0.011207411122856736,0.07925626020667656,0.0032164350932639973,0.0,0.0,0.0,0.0
104,male,0.042362489999999996,0.03309916862771759,0.005061451706766576,-0.016949524753715285,0.008079390025911251,-0.014794079294703177,0.08667882885850627,-0.0016148302090439053,0.0,0.0,0.0,0.0
105,female,0.054415649,0.032871141535038936,0.006544688464648124,-0.0062280440288781805,0.008763004907060805,-0.011207411122856736,0.07925626020667656,0.0032164350932639973,0.0,0.0,0.0,0.0
105,male,0.042362489999999996,0.03309916862771759,0.005061451706766576,-0.016949524753715285,0.008079390025911251,-0.014794079294703177,0.08667882885850627,-0.0016148302090439053,0.0,0.0,0.0,0.0
106,female,0.054415649,0.032871141535038936,0.006544688464648124,-0.0062280440288781805,0.008763004907060805,-0.011207411122856736,0.07925626020667656,0.0032164350932639973,0.0,0.0,0.0,0.0
106,male,0.042362489999999996,0.03309916862771759,0.005061451706766576,-0.016949524753715285,0.008079390025911251,-0.014794079294703177,0.08667882885850627,-0.0016148302090439053,0.0,0.0,0.0,0.0
107,female,0.054415649,0.032871141535038936,0.006544688464648124,-0.0062280440288781805,0.008763004907060805,-0.011207411122856736,0.07925626020667656,0.0032164350932639973,0.0,0.0,0.0,0.0
107,male,0.042362489999999996,0.03309916862771759,0.005061451706766576,-0.016949524753715285,0.008079390025911251,-0.014794079294703177,0.08667882885850627,-0.0016148302090439053,0.0,0.0,0.0,0.0
108,female,0.054415649,0.032871141535038936,0.006544688464648124,-0.0062280440288781805,0.008763004907060805,-0.011207411122856736,0.07925626020667656,0.0032164350932639973,0.0,0.0,0.0,0.0
108,male,0.042362489999999996,0.03309916862771759,0.005061451706766576,-0.016949524753715285,0.008079390025911251,-0.014794079294703177,0.08667882885850627,-0.0016148302090439053,0.0,0.0,0.0,0.0
109,female,0.054415649,0.032871141535038936,0.006544688464648124,-0.0062280440288781805,0.008763004907060805,-0.011207411122856736,0.07925626020667656,0.0032164350932639973,0.0,0.0,0.0,0.0
109,male,0.042362489999999996,0.03309916862771759,0.005061451706766576,-0.016949524753715285,0.008079390025911251,-0.014794079294703177,0.08667882885850627,-0.0016148302090439053,0.0,0.0,0.0,0.0
